timestamp,perclos,yawn_count,steering_jerks,hours_driven,driver_fatigue
2026-05-17 03:00:12,0.0735,0,11,8.32,0
2026-05-17 03:01:12,0.113,0,11,8.33,0
2026-05-17 03:02:12,0.0863,0,8,8.35,0
2026-05-17 03:03:12,0.0991,0,10,8.37,0
2026-05-17 03:04:12,0.1032,0,11,8.38,0
2026-05-17 03:05:12,0.1064,0,8,8.4,0
2026-05-17 03:06:12,0.1118,0,10,8.42,0
2026-05-17 03:07:12,0.127,0,8,8.43,0
2026-05-17 03:08:12,0.1203,0,10,8.45,0
2026-05-17 03:09:12,0.0727,0,9,8.47,0
2026-05-17 03:10:12,0.0794,0,10,8.48,0
2026-05-17 03:11:12,0.0964,0,8,8.5,0
2026-05-17 03:12:12,0.0855,0,14,8.52,0
2026-05-17 03:13:12,0.1206,0,10,8.53,0
2026-05-17 03:14:12,0.0869,0,10,8.55,0
2026-05-17 03:15:12,0.0985,0,7,8.57,0
2026-05-17 03:16:12,0.0812,0,6,8.58,0
2026-05-17 03:17:12,0.0944,0,11,8.6,0
2026-05-17 03:18:12,0.0769,0,13,8.62,0
2026-05-17 03:19:12,0.0621,0,6,8.63,0
2026-05-17 03:20:12,0.0912,0,12,8.65,0
2026-05-17 03:21:12,0.1205,0,9,8.67,0
2026-05-17 03:22:12,0.1085,0,9,8.68,0
2026-05-17 03:23:12,0.0835,0,11,8.7,0
2026-05-17 03:24:12,0.1001,0,6,8.72,0
2026-05-17 03:25:12,0.1167,0,12,8.73,0
2026-05-17 03:26:12,0.0747,0,10,8.75,0
2026-05-17 03:27:12,0.0972,0,10,8.77,0
2026-05-17 03:28:12,0.0764,0,8,8.78,0
2026-05-17 03:29:12,0.087,0,12,8.8,0
2026-05-17 03:30:12,0.0985,0,9,8.82,0
2026-05-17 03:31:12,0.1031,0,4,8.83,0
2026-05-17 03:32:12,0.1108,0,6,8.85,0
2026-05-17 03:33:12,0.0806,0,7,8.87,0
2026-05-17 03:34:12,0.0621,0,12,8.88,0
2026-05-17 03:35:12,0.0787,0,10,8.9,0
2026-05-17 03:36:12,0.0872,0,10,8.92,0
2026-05-17 03:37:12,0.0898,0,7,8.93,0
2026-05-17 03:38:12,0.1083,0,8,8.95,0
2026-05-17 03:39:12,0.0573,0,8,8.97,0
2026-05-17 03:40:12,0.1185,0,11,8.98,0
2026-05-17 03:41:12,0.0816,0,9,9.0,0
2026-05-17 03:42:12,0.0823,0,13,9.02,0
2026-05-17 03:43:12,0.0964,0,10,9.03,0
2026-05-17 03:44:12,0.1095,0,10,9.05,0
2026-05-17 03:45:12,0.0838,0,9,9.07,0
2026-05-17 03:46:12,0.0876,0,9,9.08,0
2026-05-17 03:47:12,0.1037,0,9,9.1,0
2026-05-17 03:48:12,0.1039,0,9,9.12,0
2026-05-17 03:49:12,0.0909,0,5,9.13,0
2026-05-17 03:50:12,0.1077,0,10,9.15,0
2026-05-17 03:51:12,0.1095,0,4,9.17,0
2026-05-17 03:52:12,0.1314,0,9,9.18,1
2026-05-17 03:53:12,0.1118,0,7,9.2,0
2026-05-17 03:54:12,0.102,0,7,9.22,0
2026-05-17 03:55:12,0.0774,0,13,9.23,0
2026-05-17 03:56:12,0.0861,0,10,9.25,0
2026-05-17 03:57:12,0.1074,0,10,9.27,0
2026-05-17 03:58:12,0.0931,0,10,9.28,0
2026-05-17 03:59:12,0.1383,0,9,9.3,1
2026-05-17 04:00:12,0.0943,0,11,9.32,0
2026-05-17 04:01:12,0.1125,0,12,9.33,0
2026-05-17 04:02:12,0.1033,0,7,9.35,0
2026-05-17 04:03:12,0.1232,0,7,9.37,0
2026-05-17 04:04:12,0.0967,0,8,9.38,0
2026-05-17 04:05:12,0.0895,0,10,9.4,0
2026-05-17 04:06:12,0.0973,0,10,9.42,0
2026-05-17 04:07:12,0.1232,0,10,9.43,0
2026-05-17 04:08:12,0.0861,0,11,9.45,0
2026-05-17 04:09:12,0.1149,0,7,9.47,0
2026-05-17 04:10:12,0.1032,0,11,9.48,0
2026-05-17 04:11:12,0.0853,0,12,9.5,0
2026-05-17 04:12:12,0.0884,0,9,9.52,0
2026-05-17 04:13:12,0.088,0,9,9.53,0
2026-05-17 04:14:12,0.0696,0,6,9.55,0
2026-05-17 04:15:12,0.1236,0,8,9.57,0
2026-05-17 04:16:12,0.0719,0,5,9.58,0
2026-05-17 04:17:12,0.0791,0,7,9.6,0
2026-05-17 04:18:12,0.1248,0,11,9.62,0
2026-05-17 04:19:12,0.0783,0,14,9.63,0
2026-05-17 04:20:12,0.1117,0,9,9.65,0
2026-05-17 04:21:12,0.0422,0,14,9.67,0
2026-05-17 04:22:12,0.0645,0,6,9.68,0
2026-05-17 04:23:12,0.1128,0,14,9.7,0
2026-05-17 04:24:12,0.1202,0,10,9.72,0
2026-05-17 04:25:12,0.1045,0,11,9.73,0
2026-05-17 04:26:12,0.1078,0,10,9.75,0
2026-05-17 04:27:12,0.0948,0,9,9.77,0
2026-05-17 04:28:12,0.0778,0,9,9.78,0
2026-05-17 04:29:12,0.0591,0,9,9.8,0
2026-05-17 04:30:12,0.0732,0,7,9.82,0
2026-05-17 04:31:12,0.0967,0,12,9.83,0
2026-05-17 04:32:12,0.1116,0,6,9.85,0
2026-05-17 04:33:12,0.0735,0,11,9.87,0
2026-05-17 04:34:12,0.0737,0,9,9.88,0
2026-05-17 04:35:12,0.1045,0,7,9.9,0
2026-05-17 04:36:12,0.0957,0,6,9.92,0
2026-05-17 04:37:12,0.0816,0,10,9.93,0
2026-05-17 04:38:12,0.0619,0,10,9.95,0
2026-05-17 04:39:12,0.0934,0,10,9.97,0
2026-05-17 04:40:12,0.0984,0,12,9.98,0
2026-05-17 04:41:12,0.0965,0,8,10.0,0
2026-05-17 04:42:12,0.0965,0,10,10.02,0
2026-05-17 04:43:12,0.0952,0,9,10.03,0
2026-05-17 04:44:12,0.0802,0,8,10.05,0
2026-05-17 04:45:12,0.0663,0,13,10.07,0
2026-05-17 04:46:12,0.0696,0,8,10.08,0
2026-05-17 04:47:12,0.0802,0,11,10.1,0
2026-05-17 04:48:12,0.0887,0,12,10.12,0
2026-05-17 04:49:12,0.0813,0,10,10.13,0
2026-05-17 04:50:12,0.0781,0,13,10.15,0
2026-05-17 04:51:12,0.0711,0,10,10.17,0
2026-05-17 04:52:12,0.1077,0,10,10.18,0
2026-05-17 04:53:12,0.0914,0,9,10.2,0
2026-05-17 04:54:12,0.096,0,9,10.22,0
2026-05-17 04:55:12,0.1145,0,13,10.23,0
2026-05-17 04:56:12,0.0842,0,6,10.25,0
2026-05-17 04:57:12,0.0937,0,14,10.27,0
2026-05-17 04:58:12,0.0795,0,12,10.28,0
2026-05-17 04:59:12,0.1292,0,8,10.3,0
2026-05-17 05:00:12,0.1071,0,12,10.32,0
2026-05-17 05:01:12,0.0882,0,9,10.33,0
2026-05-17 05:02:12,0.0843,0,7,10.35,0
2026-05-17 05:03:12,0.083,0,7,10.37,0
2026-05-17 05:04:12,0.0968,0,7,10.38,0
2026-05-17 05:05:12,0.1008,0,6,10.4,0
2026-05-17 05:06:12,0.1029,0,11,10.42,0
2026-05-17 05:07:12,0.0565,0,10,10.43,0
2026-05-17 05:08:12,0.121,0,7,10.45,0
2026-05-17 05:09:12,0.13,0,10,10.47,0
2026-05-17 05:10:12,0.0825,0,9,10.48,0
2026-05-17 05:11:12,0.1079,0,9,10.5,0
2026-05-17 05:12:12,0.1076,0,7,10.52,0
2026-05-17 05:13:12,0.1003,0,6,10.53,0
2026-05-17 05:14:12,0.0947,0,7,10.55,0
2026-05-17 05:15:12,0.0823,0,11,10.57,0
2026-05-17 05:16:12,0.119,0,10,10.58,0
2026-05-17 05:17:12,0.0754,0,8,10.6,0
2026-05-17 05:18:12,0.1216,0,9,10.62,0
2026-05-17 05:19:12,0.1438,0,10,10.63,1
2026-05-17 05:20:12,0.1014,0,8,10.65,0
2026-05-17 05:21:12,0.1003,0,9,10.67,0
2026-05-17 05:22:12,0.1119,0,11,10.68,0
2026-05-17 05:23:12,0.0821,0,6,10.7,0
2026-05-17 05:24:12,0.0611,0,10,10.72,0
2026-05-17 05:25:12,0.0759,0,5,10.73,0
2026-05-17 05:26:12,0.1058,0,14,10.75,0
2026-05-17 05:27:12,0.098,0,11,10.77,0
2026-05-17 05:28:12,0.0999,0,9,10.78,0
2026-05-17 05:29:12,0.1167,0,8,10.8,0
2026-05-17 05:30:12,0.1038,0,10,10.82,0
2026-05-17 05:31:12,0.0851,0,11,10.83,0
2026-05-17 05:32:12,0.0951,0,7,10.85,0
2026-05-17 05:33:12,0.1094,0,7,10.87,0
2026-05-17 05:34:12,0.0993,0,9,10.88,0
2026-05-17 05:35:12,0.1206,0,10,10.9,0
2026-05-17 05:36:12,0.0984,0,11,10.92,0
2026-05-17 05:37:12,0.1268,0,10,10.93,0
2026-05-17 05:38:12,0.0993,0,6,10.95,0
2026-05-17 05:39:12,0.0779,0,8,10.97,0
2026-05-17 05:40:12,0.0871,0,8,10.98,0
2026-05-17 05:41:12,0.1005,0,10,11.0,0
2026-05-17 05:42:12,0.0981,0,10,11.02,0
2026-05-17 05:43:12,0.1009,0,5,11.03,0
2026-05-17 05:44:12,0.0809,0,9,11.05,0
2026-05-17 05:45:12,0.0756,0,10,11.07,0
2026-05-17 05:46:12,0.1305,0,11,11.08,1
2026-05-17 05:47:12,0.0957,0,12,11.1,0
2026-05-17 05:48:12,0.103,0,8,11.12,0
2026-05-17 05:49:12,0.0879,0,8,11.13,0
2026-05-17 05:50:12,0.0924,0,9,11.15,0
2026-05-17 05:51:12,0.1035,0,9,11.17,0
2026-05-17 05:52:12,0.1091,0,11,11.18,0
2026-05-17 05:53:12,0.1195,0,6,11.2,0
2026-05-17 05:54:12,0.0495,0,11,11.22,0
2026-05-17 05:55:12,0.0733,0,8,11.23,0
2026-05-17 05:56:12,0.0773,0,5,11.25,0
2026-05-17 05:57:12,0.1117,0,10,11.27,0
2026-05-17 05:58:12,0.0894,0,4,11.28,0
2026-05-17 05:59:12,0.0901,0,10,11.3,0
2026-05-17 06:00:12,0.0715,0,9,11.32,0
2026-05-17 06:01:12,0.1009,0,10,11.33,0
2026-05-17 06:02:12,0.1037,0,7,11.35,0
2026-05-17 06:03:12,0.1253,0,8,11.37,0
2026-05-17 06:04:12,0.1009,0,7,11.38,0
2026-05-17 06:05:12,0.0927,0,7,11.4,0
2026-05-17 06:06:12,0.0982,0,12,11.42,0
2026-05-17 06:07:12,0.0743,0,6,11.43,0
2026-05-17 06:08:12,0.1313,0,8,11.45,1
2026-05-17 06:09:12,0.0885,0,11,11.47,0
2026-05-17 06:10:12,0.0899,0,12,11.48,0
2026-05-17 06:11:12,0.1157,0,8,11.5,0
2026-05-17 06:12:12,0.1453,0,8,11.52,1
2026-05-17 06:13:12,0.1171,0,9,11.53,0
2026-05-17 06:14:12,0.1284,0,12,11.55,0
2026-05-17 06:15:12,0.1031,0,7,11.57,0
2026-05-17 06:16:12,0.1117,0,7,11.58,0
2026-05-17 06:17:12,0.1429,0,9,11.6,1
2026-05-17 06:18:12,0.0954,0,9,11.62,0
2026-05-17 06:19:12,0.0759,0,7,11.63,0
2026-05-17 06:20:12,0.1269,0,7,11.65,0
2026-05-17 06:21:12,0.0821,0,10,11.67,0
2026-05-17 06:22:12,0.1268,0,10,11.68,0
2026-05-17 06:23:12,0.1231,0,7,11.7,0
2026-05-17 06:24:12,0.0748,0,12,11.72,0
2026-05-17 06:25:12,0.0969,0,8,11.73,0
2026-05-17 06:26:12,0.13,0,10,11.75,1
2026-05-17 06:27:12,0.1127,0,13,11.77,0
2026-05-17 06:28:12,0.0908,0,11,11.78,0
2026-05-17 06:29:12,0.1049,0,9,11.8,0
2026-05-17 06:30:12,0.1344,0,10,11.82,1
2026-05-17 06:31:12,0.1147,0,11,11.83,0
2026-05-17 06:32:12,0.0967,0,7,11.85,0
2026-05-17 06:33:12,0.0832,0,5,11.87,0
2026-05-17 06:34:12,0.1453,0,6,11.88,1
2026-05-17 06:35:12,0.0998,0,8,11.9,0
2026-05-17 06:36:12,0.1105,0,10,11.92,0
2026-05-17 06:37:12,0.1216,0,7,11.93,0
2026-05-17 06:38:12,0.1012,0,9,11.95,0
2026-05-17 06:39:12,0.0996,0,12,11.97,0
2026-05-17 06:40:12,0.1145,0,10,11.98,0
2026-05-17 06:41:12,0.1181,0,11,12.0,0
2026-05-17 06:42:12,0.1085,0,6,12.02,0
2026-05-17 06:43:12,0.113,0,7,12.03,0
2026-05-17 06:44:12,0.0945,0,10,12.05,0
2026-05-17 06:45:12,0.1299,0,9,12.07,0
2026-05-17 06:46:12,0.1114,0,12,12.08,0
2026-05-17 06:47:12,0.1102,0,14,12.1,0
2026-05-17 06:48:12,0.1167,0,5,12.12,0
2026-05-17 06:49:12,0.1206,0,9,12.13,0
2026-05-17 06:50:12,0.1314,0,10,12.15,1
2026-05-17 06:51:12,0.1029,0,6,12.17,0
2026-05-17 06:52:12,0.1016,0,7,12.18,0
2026-05-17 06:53:12,0.0943,0,10,12.2,0
2026-05-17 06:54:12,0.1394,0,9,12.22,1
2026-05-17 06:55:12,0.0821,0,9,12.23,0
2026-05-17 06:56:12,0.1301,0,7,12.25,1
2026-05-17 06:57:12,0.1036,0,9,12.27,0
2026-05-17 06:58:12,0.0906,0,10,12.28,0
2026-05-17 06:59:12,0.104,0,9,12.3,0
2026-05-17 07:00:12,0.0888,0,8,12.32,0
2026-05-17 07:01:12,0.121,0,8,12.33,0
2026-05-17 07:02:12,0.1412,0,8,12.35,1
2026-05-17 07:03:12,0.1113,0,10,12.37,0
2026-05-17 07:04:12,0.0785,0,5,12.38,0
2026-05-17 07:05:12,0.0764,0,11,12.4,0
2026-05-17 07:06:12,0.096,0,14,12.42,0
2026-05-17 07:07:12,0.0959,0,9,12.43,0
2026-05-17 07:08:12,0.1381,0,13,12.45,1
2026-05-17 07:09:12,0.1486,0,11,12.47,1
2026-05-17 07:10:12,0.1279,0,10,12.48,0
2026-05-17 07:11:12,0.1231,0,7,12.5,0
2026-05-17 07:12:12,0.0912,0,8,12.52,0
2026-05-17 07:13:12,0.1043,0,8,12.53,0
2026-05-17 07:14:12,0.1217,0,10,12.55,0
2026-05-17 07:15:12,0.1096,0,11,12.57,0
2026-05-17 07:16:12,0.0851,0,8,12.58,0
2026-05-17 07:17:12,0.0937,0,5,12.6,0
2026-05-17 07:18:12,0.1065,0,8,12.62,0
2026-05-17 07:19:12,0.1385,0,10,12.63,1
2026-05-17 07:20:12,0.0878,0,12,12.65,0
2026-05-17 07:21:12,0.1328,0,10,12.67,1
2026-05-17 07:22:12,0.104,0,7,12.68,0
2026-05-17 07:23:12,0.1011,0,11,12.7,0
2026-05-17 07:24:12,0.1464,0,12,12.72,1
2026-05-17 07:25:12,0.099,0,6,12.73,0
2026-05-17 07:26:12,0.1117,0,5,12.75,0
2026-05-17 07:27:12,0.1154,0,8,12.77,0
2026-05-17 07:28:12,0.0997,0,5,12.78,0
2026-05-17 07:29:12,0.1194,0,7,12.8,0
2026-05-17 07:30:12,0.0858,0,3,12.82,0
2026-05-17 07:31:12,0.1087,0,12,12.83,0
2026-05-17 07:32:12,0.1426,0,8,12.85,1
2026-05-17 07:33:12,0.0974,0,9,12.87,0
2026-05-17 07:34:12,0.0896,0,9,12.88,0
2026-05-17 07:35:12,0.125,0,11,12.9,0
2026-05-17 07:36:12,0.1077,0,8,12.92,0
2026-05-17 07:37:12,0.0923,0,7,12.93,0
2026-05-17 07:38:12,0.1054,0,9,12.95,0
2026-05-17 07:39:12,0.1283,0,7,12.97,0
2026-05-17 07:40:12,0.14,0,8,12.98,1
2026-05-17 07:41:12,0.1098,0,7,13.0,0
2026-05-17 07:42:12,0.0618,0,10,13.02,0
2026-05-17 07:43:12,0.1251,0,8,13.03,0
2026-05-17 07:44:12,0.1118,0,9,13.05,0
2026-05-17 07:45:12,0.0793,0,7,13.07,0
2026-05-17 07:46:12,0.1265,0,6,13.08,0
2026-05-17 07:47:12,0.1166,0,6,13.1,0
2026-05-17 07:48:12,0.1202,0,8,13.12,0
2026-05-17 07:49:12,0.0786,0,11,13.13,0
2026-05-17 07:50:12,0.0963,0,7,13.15,0
2026-05-17 07:51:12,0.1151,0,11,13.17,0
2026-05-17 07:52:12,0.0909,0,8,13.18,0
2026-05-17 07:53:12,0.1199,0,10,13.2,0
2026-05-17 07:54:12,0.1149,0,8,13.22,0
2026-05-17 07:55:12,0.0949,0,8,13.23,0
2026-05-17 07:56:12,0.0901,0,2,13.25,0
2026-05-17 07:57:12,0.1204,0,10,13.27,0
2026-05-17 07:58:12,0.0645,0,6,13.28,0
2026-05-17 07:59:12,0.1242,0,12,13.3,0
2026-05-17 08:00:12,0.1123,0,7,13.32,0
2026-05-17 08:01:12,0.1083,0,11,13.33,0
2026-05-17 08:02:12,0.0995,0,10,13.35,0
2026-05-17 08:03:12,0.1025,2,6,13.37,1
2026-05-17 08:04:12,0.1051,3,9,13.38,1
2026-05-17 08:05:12,0.1111,2,7,13.4,1
2026-05-17 08:06:12,0.1184,2,7,13.42,1
2026-05-17 08:07:12,0.0759,2,9,13.43,0
2026-05-17 08:08:12,0.1037,2,11,13.45,1
2026-05-17 08:09:12,0.1324,1,10,13.47,1
2026-05-17 08:10:12,0.1075,1,9,13.48,0
2026-05-17 08:11:12,0.102,2,7,13.5,1
2026-05-17 08:12:12,0.1542,0,6,13.52,1
2026-05-17 08:13:12,0.1169,2,9,13.53,1
2026-05-17 08:14:12,0.0919,2,9,13.55,0
2026-05-17 08:15:12,0.1139,3,8,13.57,1
2026-05-17 08:16:12,0.0972,3,9,13.58,0
2026-05-17 08:17:12,0.1074,2,4,13.6,1
2026-05-17 08:18:12,0.1395,1,8,13.62,1
2026-05-17 08:19:12,0.1304,0,9,13.63,1
2026-05-17 08:20:12,0.1024,1,7,13.65,0
2026-05-17 08:21:12,0.1291,1,11,13.67,0
2026-05-17 08:22:12,0.1118,2,11,13.68,1
2026-05-17 08:23:12,0.0904,1,11,13.7,0
2026-05-17 08:24:12,0.1197,0,8,13.72,0
2026-05-17 08:25:12,0.104,2,10,13.73,1
2026-05-17 08:26:12,0.0942,0,7,13.75,0
2026-05-17 08:27:12,0.1349,5,6,13.77,1
2026-05-17 08:28:12,0.1199,1,9,13.78,0
2026-05-17 08:29:12,0.0804,2,4,13.8,0
2026-05-17 08:30:12,0.1039,2,8,13.82,1
2026-05-17 08:31:12,0.106,3,10,13.83,1
2026-05-17 08:32:12,0.1326,0,7,13.85,1
2026-05-17 08:33:12,0.1222,0,12,13.87,0
2026-05-17 08:34:12,0.0773,1,8,13.88,0
2026-05-17 08:35:12,0.1361,0,6,13.9,1
2026-05-17 08:36:12,0.1342,1,12,13.92,1
2026-05-17 08:37:12,0.1132,1,8,13.93,0
2026-05-17 08:38:12,0.1167,0,10,13.95,0
2026-05-17 08:39:12,0.1224,0,10,13.97,0
2026-05-17 08:40:12,0.135,2,9,13.98,1
2026-05-17 08:41:12,0.0794,2,7,14.0,0
2026-05-17 08:42:12,0.1129,2,10,14.02,1
2026-05-17 08:43:12,0.0955,1,10,14.03,0
2026-05-17 08:44:12,0.1107,3,3,14.05,1
2026-05-17 08:45:12,0.1618,0,8,14.07,1
2026-05-17 08:46:12,0.1012,1,5,14.08,0
2026-05-17 08:47:12,0.1076,2,7,14.1,1
2026-05-17 08:48:12,0.1253,0,6,14.12,0
2026-05-17 08:49:12,0.118,0,5,14.13,0
2026-05-17 08:50:12,0.1381,2,7,14.15,1
2026-05-17 08:51:12,0.1133,0,9,14.17,0
2026-05-17 08:52:12,0.0989,1,9,14.18,0
2026-05-17 08:53:12,0.1163,2,10,14.2,1
2026-05-17 08:54:12,0.1026,1,5,14.22,0
2026-05-17 08:55:12,0.1222,1,9,14.23,0
2026-05-17 08:56:12,0.1073,0,8,14.25,0
2026-05-17 08:57:12,0.1199,1,7,14.27,0
2026-05-17 08:58:12,0.1005,1,4,14.28,0
2026-05-17 08:59:12,0.1476,0,7,14.3,1
2026-05-17 09:00:12,0.1128,3,7,14.32,1
2026-05-17 09:01:12,0.1154,4,8,14.33,1
2026-05-17 09:02:12,0.1187,0,7,14.35,0
2026-05-17 09:03:12,0.1169,1,8,14.37,0
2026-05-17 09:04:12,0.1067,0,8,14.38,0
2026-05-17 09:05:12,0.0786,4,10,14.4,0
2026-05-17 09:06:12,0.094,1,10,14.42,0
2026-05-17 09:07:12,0.1458,4,8,14.43,1
2026-05-17 09:08:12,0.0813,3,10,14.45,0
2026-05-17 09:09:12,0.1131,0,6,14.47,0
2026-05-17 09:10:12,0.112,0,10,14.48,0
2026-05-17 09:11:12,0.1193,1,8,14.5,0
2026-05-17 09:12:12,0.1154,1,7,14.52,0
2026-05-17 09:13:12,0.0859,0,11,14.53,0
2026-05-17 09:14:12,0.118,1,9,14.55,0
2026-05-17 09:15:12,0.1092,2,8,14.57,1
2026-05-17 09:16:12,0.0968,0,7,14.58,0
2026-05-17 09:17:12,0.1137,1,11,14.6,0
2026-05-17 09:18:12,0.1329,3,7,14.62,1
2026-05-17 09:19:12,0.1169,1,9,14.63,0
2026-05-17 09:20:12,0.0952,2,8,14.65,0
2026-05-17 09:21:12,0.1148,1,10,14.67,0
2026-05-17 09:22:12,0.0941,2,6,14.68,0
2026-05-17 09:23:12,0.0979,2,8,14.7,0
2026-05-17 09:24:12,0.1253,2,10,14.72,1
2026-05-17 09:25:12,0.1103,1,8,14.73,0
2026-05-17 09:26:12,0.1247,2,9,14.75,1
2026-05-17 09:27:12,0.1125,1,9,14.77,0
2026-05-17 09:28:12,0.1173,3,6,14.78,1
2026-05-17 09:29:12,0.091,0,6,14.8,0
2026-05-17 09:30:12,0.1081,1,11,14.82,0
2026-05-17 09:31:12,0.1412,3,8,14.83,1
2026-05-17 09:32:12,0.1313,0,8,14.85,1
2026-05-17 09:33:12,0.1436,1,8,14.87,1
2026-05-17 09:34:12,0.1177,3,10,14.88,1
2026-05-17 09:35:12,0.1596,2,7,14.9,1
2026-05-17 09:36:12,0.1011,1,5,14.92,0
2026-05-17 09:37:12,0.1397,1,9,14.93,1
2026-05-17 09:38:12,0.1352,1,9,14.95,1
2026-05-17 09:39:12,0.1368,4,9,14.97,1
2026-05-17 09:40:12,0.1045,1,8,14.98,0
2026-05-17 09:41:12,0.1172,0,7,15.0,0
2026-05-17 09:42:12,0.0832,0,8,15.02,0
2026-05-17 09:43:12,0.1503,1,8,15.03,1
2026-05-17 09:44:12,0.118,1,6,15.05,0
2026-05-17 09:45:12,0.1388,3,7,15.07,1
2026-05-17 09:46:12,0.0906,3,8,15.08,0
2026-05-17 09:47:12,0.1044,2,9,15.1,1
2026-05-17 09:48:12,0.1576,0,10,15.12,1
2026-05-17 09:49:12,0.0996,4,9,15.13,0
2026-05-17 09:50:12,0.1297,1,7,15.15,0
2026-05-17 09:51:12,0.108,1,7,15.17,0
2026-05-17 09:52:12,0.1055,0,10,15.18,0
2026-05-17 09:53:12,0.1096,1,8,15.2,0
2026-05-17 09:54:12,0.105,0,10,15.22,0
2026-05-17 09:55:12,0.0953,2,6,15.23,0
2026-05-17 09:56:12,0.1192,3,10,15.25,1
2026-05-17 09:57:12,0.1211,1,12,15.27,0
2026-05-17 09:58:12,0.133,5,6,15.28,1
2026-05-17 09:59:12,0.1267,1,7,15.3,0
2026-05-17 10:00:12,0.1309,1,8,15.32,1
2026-05-17 10:01:12,0.094,1,7,15.33,0
2026-05-17 10:02:12,0.1476,1,7,15.35,1
2026-05-17 10:03:12,0.1156,1,12,15.37,0
2026-05-17 10:04:12,0.1425,1,11,15.38,1
2026-05-17 10:05:12,0.1487,1,9,15.4,1
2026-05-17 10:06:12,0.1542,0,6,15.42,1
2026-05-17 10:07:12,0.1168,1,9,15.43,0
2026-05-17 10:08:12,0.1242,1,6,15.45,0
2026-05-17 10:09:12,0.1189,1,6,15.47,0
2026-05-17 10:10:12,0.1719,0,9,15.48,1
2026-05-17 10:11:12,0.1345,2,8,15.5,1
2026-05-17 10:12:12,0.1381,2,9,15.52,1
2026-05-17 10:13:12,0.1191,1,8,15.53,0
2026-05-17 10:14:12,0.1436,1,6,15.55,1
2026-05-17 10:15:12,0.1438,2,5,15.57,1
2026-05-17 10:16:12,0.1276,2,8,15.58,1
2026-05-17 10:17:12,0.1163,0,7,15.6,0
2026-05-17 10:18:12,0.1223,2,4,15.62,1
2026-05-17 10:19:12,0.1352,0,8,15.63,1
2026-05-17 10:20:12,0.0993,0,7,15.65,0
2026-05-17 10:21:12,0.1314,2,6,15.67,1
2026-05-17 10:22:12,0.1347,2,10,15.68,1
2026-05-17 10:23:12,0.1376,1,7,15.7,1
2026-05-17 10:24:12,0.1315,0,9,15.72,1
2026-05-17 10:25:12,0.1083,0,12,15.73,0
2026-05-17 10:26:12,0.1258,0,9,15.75,0
2026-05-17 10:27:12,0.1656,0,8,15.77,1
2026-05-17 10:28:12,0.1421,2,6,15.78,1
2026-05-17 10:29:12,0.0968,0,7,15.8,0
2026-05-17 10:30:12,0.1344,1,8,15.82,1
2026-05-17 10:31:12,0.1265,1,8,15.83,0
2026-05-17 10:32:12,0.1113,2,8,15.85,1
2026-05-17 10:33:12,0.1342,1,8,15.87,1
2026-05-17 10:34:12,0.1619,1,7,15.88,1
2026-05-17 10:35:12,0.1067,2,9,15.9,1
2026-05-17 10:36:12,0.1383,0,7,15.92,1
2026-05-17 10:37:12,0.101,2,9,15.93,1
2026-05-17 10:38:12,0.1231,0,6,15.95,0
2026-05-17 10:39:12,0.1682,0,7,15.97,1
2026-05-17 10:40:12,0.1112,2,5,15.98,1
2026-05-17 10:41:12,0.1134,4,10,16.0,1
2026-05-17 10:42:12,0.1503,1,6,16.02,1
2026-05-17 10:43:12,0.1542,1,5,16.03,1
2026-05-17 10:44:12,0.0961,0,8,16.05,0
2026-05-17 10:45:12,0.1186,3,9,16.07,1
2026-05-17 10:46:12,0.1592,1,8,16.08,1
2026-05-17 10:47:12,0.1232,2,9,16.1,1
2026-05-17 10:48:12,0.1352,0,5,16.12,1
2026-05-17 10:49:12,0.1449,0,7,16.13,1
2026-05-17 10:50:12,0.1274,3,9,16.15,1
2026-05-17 10:51:12,0.148,1,9,16.17,1
2026-05-17 10:52:12,0.1296,1,10,16.18,0
2026-05-17 10:53:12,0.1413,0,2,16.2,1
2026-05-17 10:54:12,0.1058,0,5,16.22,0
2026-05-17 10:55:12,0.152,2,9,16.23,1
2026-05-17 10:56:12,0.1516,1,6,16.25,1
2026-05-17 10:57:12,0.1435,4,7,16.27,1
2026-05-17 10:58:12,0.116,2,8,16.28,1
2026-05-17 10:59:12,0.1364,1,10,16.3,1
2026-05-17 11:00:12,0.1411,1,5,16.32,1
2026-05-17 11:01:12,0.1205,2,8,16.33,1
2026-05-17 11:02:12,0.1499,3,10,16.35,1
2026-05-17 11:03:12,0.1199,1,9,16.37,0
2026-05-17 11:04:12,0.1025,5,5,16.38,1
2026-05-17 11:05:12,0.0807,0,7,16.4,0
2026-05-17 11:06:12,0.1426,1,9,16.42,1
2026-05-17 11:07:12,0.0984,4,7,16.43,0
2026-05-17 11:08:12,0.1652,1,8,16.45,1
2026-05-17 11:09:12,0.1338,1,10,16.47,1
2026-05-17 11:10:12,0.1067,3,6,16.48,1
2026-05-17 11:11:12,0.1513,2,11,16.5,1
2026-05-17 11:12:12,0.1218,1,8,16.52,0
2026-05-17 11:13:12,0.1087,1,5,16.53,0
2026-05-17 11:14:12,0.1168,0,11,16.55,0
2026-05-17 11:15:12,0.1154,2,9,16.57,1
2026-05-17 11:16:12,0.1264,4,6,16.58,1
2026-05-17 11:17:12,0.16,0,7,16.6,1
2026-05-17 11:18:12,0.1105,2,6,16.62,1
2026-05-17 11:19:12,0.1033,1,8,16.63,0
